"time","xS","xI","xV","xR","xC","xF","xJ","R_t","date"
42,91066.2637044722,604.725020795565,7135.74395328741,1193.26732144433,0.702732036952398,1920.61498285223,1.44775697943911,0.998270257603587,2020-02-12
43,90874.967721605,604.378088070497,7277.12910212824,1243.52508819575,0.702524446054764,1980.75082790336,1.51161874610179,0.990402267016559,2020-02-13
44,90685.7694732647,603.580981743839,7417.34307743587,1293.30646755512,0.702046942399612,2040.37886342371,1.57542255445145,0.983337112195275,2020-02-14
45,90498.6500750346,602.380435985117,7556.39655294914,1342.57293603057,0.701326320108127,2099.50317218877,1.6391255135807,0.976965343910041,2020-02-15
46,90313.5914390547,600.817626052578,7694.30022686301,1391.29070802912,0.700385651709797,2158.12667331585,1.70268915102263,0.971192375144282,2020-02-16
47,90130.5764144242,598.928752597786,7831.06470604732,1439.43012693011,0.699244787642888,2216.25117658714,1.76607887949063,0.965936405674835,2020-02-17
48,89949.588711042,596.745616279665,7966.70050826042,1486.96516441735,0.697920805313677,2273.87748864351,1.8292635256499,0.961126578486868,2020-02-18
49,89770.6128229709,594.296134563931,8101.21806416354,1533.87297830107,0.696428390670054,2331.00551593205,1.89221491385041,0.956701416533953,2020-02-19
50,89593.6339540986,591.604804007258,8234.62771915189,1580.13352274169,0.694780163102297,2387.63436208087,1.95490749913562,0.952607494511904,2020-02-20
51,89418.6379477922,588.693111984711,8366.93973501891,1625.72920520361,0.692986952661087,2443.76241840016,2.01731804421744,0.948798308031318,2020-02-21
52,89245.6112214933,585.579902110113,8498.16429147073,1670.64458492526,0.69105803707192,2499.38744691285,2.07942533552925,0.945233308948397,2020-02-22
53,89074.5407066867,582.281697643729,8628.31148750645,1714.86610816259,0.689001344776471,2554.50665579192,2.14120993390442,0.941877080868146,2020-02-23
54,88905.4137943285,578.81298706629,8757.39134267937,1758.38187592532,0.686823629201011,2609.11676739112,2.20265395585802,0.938698633162071,2020-02-24
55,88738.2182855956,575.186475783914,8885.41379825248,1801.18144036746,0.684530618601563,2663.2140792489,2.26374088186238,0.935670795409096,2020-02-25
56,88572.9423476748,571.413307657354,9012.38871826077,1843.25562640663,0.682127145133104,2716.79451855824,2.32445538839384,0.932769697111059,2020-02-26
57,88409.5746628554,567.503247945117,9138.32578768339,1884.59630151556,0.679617246706973,2769.85363911418,2.38478316091513,0.929974349468438,2020-02-27
58,88248.1036366379,563.464903234954,9263.23492552986,1925.19653459674,0.677004302245155,2822.38687108119,2.44471092397854,0.927266138273724,2020-02-28
59,88088.5185045181,559.305795610864,9387.12566598222,1965.05003388828,0.674291054819419,2874.38924827269,2.50422609232101,0.924628677945649,2020-02-29
60,87930.8085430613,555.032546987688,9510.00757327559,2004.15133667491,0.671479725129938,2925.85564992442,2.56331682870663,0.922047395194588,2020-03-01
61,87774.9632358067,550.650981010598,9631.8901386678,2042.4956445143,0.66857206355924,2976.78077862247,2.62197191925702,0.919509313058895,2020-03-02
62,87620.97225106,546.166224439932,9752.78278112932,2080.07874337017,0.665569404688053,3027.15918701182,2.6801806983618,0.917002835012659,2020-03-03
63,87468.8254220302,541.582796102608,9872.69484799274,2116.89693387389,0.662472714781312,3076.98530157819,2.73793298314294,0.914517557624522,2020-03-04
64,87318.5127290011,536.904684961961,9991.63561556559,2152.94697047082,0.659282633224902,3126.25344389048,2.7952190163026,0.912044107778545,2020-03-05
65,87170.0242832524,532.135418673976,10109.6142897096,2188.22600836346,0.655999508754982,3174.95784965312,2.85202941633009,0.909574001049572,2020-03-06
66,87023.3503124753,527.27812383365,10226.6400063901,2222.73155730031,0.652623431204535,3223.09268588189,2.90835513417387,0.907099518317456,2020-03-07
67,86878.4811474546,522.335578969175,10342.7218321959,2256.46144137957,0.649154259392525,3270.65206648332,2.96418741559673,0.904613598121719,2020-03-08
68,86735.4072098103,517.310261212234,10457.8687648339,2289.41376414284,0.645591645696795,3317.63006648836,3.0195177685333,0.902109742612932,2020-03-09
69,86594.1190006172,512.204387458448,10572.0897335972,2321.58687832632,0.64193505778035,3364.02073516298,3.07433793485591,0.899581935259176,2020-03-10
70,86454.6070897384,507.019950731286,10685.3935998112,2352.97935971843,0.63818379787977,3409.81810819447,3.12863986603153,0.897024568723803,2020-03-11
71,86316.862280312,501.758745989034,10797.78906729,2383.58990640822,0.634337011347284,3455.01615978272,3.18241564888913,0.894432404499079,2020-03-12
72,86180.8748986803,496.422425383795,10909.2850434405,2413.41763249461,0.630393737556636,3499.60905145005,3.23565770050258,0.891800423182675,2020-03-13
73,86046.6358388091,491.012481792962,11019.8900973032,2442.46158209399,0.626352869365843,3543.59078462588,3.2883584349386,0.889123920101298,2020-03-14
74,85914.1358485541,485.530300775797,11129.6128223231,2470.72102834633,0.622213203053488,3586.95544986503,3.3405104618589,0.886398362950409,2020-03-15
75,85783.3656973564,479.977173230862,11238.4617458624,2498.19538354964,0.617973440425832,3629.69717677632,3.39210652333566,0.883619378951383,2020-03-16
76,85654.3161672935,474.354313694395,11346.4453295102,2524.8841895012,0.613632199640185,3671.81014378216,3.44313948522718,0.880782720889279,2020-03-17
77,85526.9780440949,468.662876882264,11453.5719693703,2550.78710965186,0.609188025360883,3713.28858786234,3.49360233030372,0.877884236941748,2020-03-18
78,85401.3421080565,462.903972722156,11559.849996325,2575.90392289573,0.604639398404377,3754.12681436534,3.54348815296011,0.874919843818957,2020-03-19
79,85277.3991247893,457.078680092086,11665.2876762756,2600.23451884251,0.599984745015912,3794.31920696342,3.59279015537462,0.871885502802271,2020-03-20
80,85155.1398357463,451.188059454625,11769.8932103578,2623.77889444077,0.595222445908334,3833.8602378211,3.64150164499413,0.868777198328828,2020-03-21
81,85034.5549484749,445.233164552818,11873.6747351323,2646.53715183947,0.590350845183603,3872.74447804106,3.68961603324354,0.865590918821108,2020-03-22
82,84915.6351265466,439.215053313247,11976.6403227483,2668.5094973914,0.585368259249256,3910.96660844637,3.73712683537281,0.862322639506214,2020-03-23
83,84798.3709791191,433.134798083558,12078.7979810805,2689.69624171639,0.580272985834935,3948.5214307537,3.78402767136908,0.858968307010367,2020-03-24
84,84682.7530500917,426.993495315832,12180.1556538369,2710.09780075518,0.575063313208319,3985.40387918789,3.83031226787306,0.855523825549807,2020-03-25
85,84568.7719685078,420.792269889519,12280.721142201,2729.71461940116,0.569737518961,4021.6089653916,3.87597439824616,0.851985067384436,2020-03-26
86,84456.4177880606,414.532304556878,12380.5024193828,2748.5474879993,0.564293923615166,4057.13206036856,3.92100813711638,0.848347768569061,2020-03-27
87,84345.6809508405,408.214816041162,12479.5071577375,2766.59707538038,0.558730834121085,4091.96850290899,3.96540748966791,0.844607662147217,2020-03-28
88,84236.5516218512,401.84108611888,12577.7430447804,2783.86424724895,0.553046600269171,4126.11388380713,4.00916664682265,0.840760371981575,2020-03-29
89,84129.0198392877,395.412463759906,12675.217703934,2800.34999301773,0.5472396146222,4159.56399257217,4.05227992934286,0.836801430268976,2020-03-30
90,84023.0755005662,388.930373125681,12771.9386944402,2816.05543186726,0.541308324776656,4192.3148325495,4.09474179500017,0.832726271169804,2020-03-31
91,83918.7083477516,382.396321466102,12867.9135112355,2830.98181954615,0.535251246408343,4224.3626367354,4.13654684655188,0.828530225542123,2020-04-01
92,83815.9079523707,375.811906943875,12963.1495847875,2845.13055589726,0.529066977172464,4255.7038843054,4.17768984051639,0.824208516796211,2020-04-02
93,83714.6636996021,369.178826407547,13057.6542808922,2858.50319309754,0.522754211524231,4286.33531787126,4.21816569674285,0.819756257903207,2020-04-03
94,83614.9647718421,362.498883127004,13151.434900429,2871.10144460131,0.516311756521241,4316.25396147615,4.25796950877139,0.815168449609106,2020-04-04
95,83516.8001316496,355.773994497769,13244.4986790743,2882.92719477774,0.509738548662937,4345.45713933087,4.29709655498171,0.810439979922263,2020-04-05
96,83420.1585040812,349.006199712975,13336.8527869717,2893.98250923353,0.503033671815479,4373.94249528686,4.33554231052773,0.805565624959023,2020-04-06
97,83325.0283584367,342.197667394132,13428.504328357,2904.26964581168,0.496196376261795,4401.70801303364,4.37330246005621,0.800540051248056,2020-04-07
98,83231.3978894412,335.350703163946,13519.4603411387,2913.79106625563,0.489226098906346,4428.75203699884,4.41037291120519,0.795357819609424,2020-04-08
99,83139.2551448903,328.467754309504,13609.7277282596,2922.54937254015,0.48212247213168,4455.07322208782,4.4467497391823,0.790013411191838,2020-04-09
100,83048.5874161437,321.551429153897,13699.3135305432,2930.54762415867,0.474885397190791,4480.67084365061,4.48242948032044,0.784501151543158,2020-04-10
101,82959.3821050753,314.604485160074,13788.2245150851,2937.7888946791,0.467514990463677,4505.54438792128,4.51740873054788,0.778815347560912,2020-04-11
102,82871.6261102827,307.629849469974,13876.4674493589,2944.27659088792,0.460011660771127,4529.69386396087,4.55168443977371,0.772950212367959,2020-04-12
103,82785.3059550302,300.630622032571,13964.0490317152,2950.01439122148,0.452376121942857,4553.11975505521,4.58525385976592,0.766899901439709,2020-04-13
104,82700.4077662993,293.610081985483,14050.9758906835,2955.00626103107,0.444609419711977,4575.82304270638,4.61811456207284,0.760658529125003,2020-04-14
105,82616.9172538275,286.571693606746,14137.2545842296,2959.25646833551,0.436712959482514,4597.80523081206,4.65026445658922,0.754220187903191,2020-04-15
106,82534.8196892769,279.519111742434,14222.8915989702,2962.7696000098,0.428688534823445,4619.06836989068,4.68170181072032,0.747578970571623,2020-04-16
107,82454.0998856988,272.456186604531,14307.8933493472,2965.55057834884,0.420538356505541,4639.61508118929,4.71242526908699,0.740728995555768,2020-04-17
108,82374.7421774788,265.386967822272,14392.2661767637,2967.60467793458,0.412265081856515,4659.4485804885,4.74243387370342,0.733664435527497,2020-04-18
109,82296.7304009711,258.315707619113,14476.0163486856,2968.93754272355,0.403871844165649,4678.57270139577,4.77172708454681,0.726379549504896,2020-04-19
110,82220.0478760505,251.246862976917,14559.1500577131,2969.55520325892,0.395362281821517,4696.99191789422,4.80030480042463,0.718868718588444,2020-04-20
111,82144.6773888356,244.185096639066,14641.6734206268,2969.464093898,0.386740566816294,4714.71136589013,4.82816738003035,0.711126485462674,2020-04-21
112,82070.6011758588,237.135276795534,14723.5924774136,2968.67106993156,0.378011432197956,4731.73686347807,4.85531566306296,0.803597254581185,2020-04-22
113,81995.4422223634,232.369868861047,14804.8895812624,2967.29832751262,0.372033962577154,4750.45759370335,4.88061766123332,0.790586908463652,2020-04-23
114,81921.5518471477,227.406061821097,14885.5896292274,2965.45246180325,0.365747164108489,4768.49314946434,4.90542694143869,0.777743822304518,2020-04-24
115,81848.918878346,222.264011606932,14965.6984836815,2963.11862636509,0.359168908200543,4785.84480686082,4.92972433028636,0.765026370056237,2020-04-25
116,81777.5308470832,216.96304347845,15045.2219993125,2960.28411012541,0.35231663887694,4802.51503333768,4.95349269385432,0.752396402545054,2020-04-26
117,81707.3741523639,211.521694200071,15124.1659608245,2956.93819261103,0.345207463684473,4818.50740116123,4.97671680806261,0.739819043106594,2020-04-27
118,81638.4340935833,205.957773493935,15202.536081,2953.07205192228,0.337858267996754,4833.82657309296,4.99938328264498,0.727262472583572,2020-04-28
119,81570.6949000136,200.288421748618,15280.337998822,2948.67867941528,0.330285819532072,4848.47829028722,5.02148049119605,0.714697744962958,2020-04-29
120,81504.1397585944,194.530163122089,15357.5772776641,2943.75280061889,0.322506862654148,4862.46936113228,5.042998506865,0.702098631331084,2020-04-30
121,81438.7508412299,188.698953374588,15434.2594035538,2938.29080184131,0.314538201995771,4875.80764987482,5.06392904318964,0.68944148979177,2020-05-01
122,81374.5093326808,182.810221930713,15510.3897835206,2932.29066186755,0.306396774910153,4888.50206397377,5.08426539950708,0.676705158969958,2020-05-02
123,81311.3954600411,176.878907808084,15585.9737440387,2925.75188811187,0.298099712222339,4900.56253922428,5.10400241033292,0.663870872701782,2020-05-03
124,81249.3885246891,170.919489169166,15661.0165295775,2918.67545656388,0.289664386731063,4912.00002178167,5.12313639807081,0.650922193485538,2020-05-04
125,81188.4669375137,164.946006358852,15735.5233012728,2911.06375485422,0.281108448907294,4922.82644630241,5.14166512839431,0.637844962234095,2020-05-05
126,81128.6082581168,158.972078387866,15809.4991357328,2902.92052776216,0.272449849255611,4933.05470950771,5.15958776763385,0.702705669556693,2020-05-06
127,81068.5687561717,154.184964552583,15882.9358446108,2894.31043466453,0.265440584548802,4943.93248454647,5.17587799191015,0.686037344297943,2020-05-07
128,81009.5671230213,149.293450964616,15955.8493457503,2885.29008026337,0.258209176989403,4954.22161595939,5.1916770400416,0.66944246301293,2020-05-08
129,80951.584331758,144.317693289123,16028.2445160137,2875.85345893876,0.250780674552578,4963.93278138891,5.20697522739587,0.652892852498984,2020-05-09
130,80894.600004393,139.277163586467,16100.1262032578,2865.99662876251,0.243180128901331,4973.07800498667,5.22176492441013,0.636364119579266,2020-05-10
131,80838.5926085801,134.190634440737,16171.4991720666,2855.71758491235,0.23543258196082,4981.6705244481,5.23604043883968,0.619835562687015,2020-05-11
132,80783.5395512028,129.076172664006,16242.3681025545,2845.01617357841,0.227563060534625,4989.72471445344,5.24979794551124,0.603290070008818,2020-05-12
133,80729.4172751676,123.951129607361,16312.7375894307,2833.89400579411,0.219596553777349,4997.25600591889,5.26303541526588,0.586714025855274,2020-05-13
134,80676.2013599483,118.8321278724,16382.6121413373,2822.35437084176,0.211557973393391,5004.28080049951,5.27575254272261,0.570097222031416,2020-05-14
135,80623.8666261902,113.735044461015,16451.9961804704,2810.40214887809,0.203472096812717,5010.81638002162,5.2879506724853,0.553432770913848,2020-05-15
136,80572.3872444392,108.674990623712,16520.8940424942,2798.04372244257,0.195363493998391,5016.88081075988,5.29963272343154,0.536717016968652,2020-05-16
137,80521.7368478301,103.666288867091,16589.3099767521,2785.2868865505,0.187256438962029,5022.49284271086,5.3108031107586,0.519949443564658,2020-05-17
138,80471.8886483329,98.7224477579216,16657.2481467786,2772.14075713036,0.179174807492925,5027.67180424687,5.32146766551856,0.503132572151612,2020-05-18
139,80422.8155559384,93.8561353122792,16724.7126311114,2758.61567763768,0.171141963031499,5032.43749275634,5.33163355144751,0.486271851181348,2020-05-19
140,80374.4902999557,89.0791518807271,16791.7074243988,2744.72312376454,0.163180633022422,5036.8100620849,5.34130917898142,0.521528369498705,2020-05-20
141,80326.4370997852,84.8340081462411,16858.2312529334,2730.49763913492,0.156042956779006,5041.26360425533,5.35016407215518,0.502289907378698,2020-05-21
142,80279.1010065286,80.6361531856018,16924.2925552078,2715.97028507778,0.148925232978016,5045.34204119747,5.35858960742307,0.483133124876108,2020-05-22
143,80232.4563270285,76.4996047689831,16989.8951031356,2701.14896506673,0.141853036170666,5049.06478911486,5.36659121321849,0.464063621355624,2020-05-23
144,80186.4771955125,72.4372793206133,17055.0426368047,2686.04288836188,0.134850832693709,5052.45155283075,5.37417573314296,0.445090261578338,2020-05-24
145,80141.1377933711,68.4609691332654,17119.7388196609,2670.66241783445,0.127941841339632,5055.52214915036,5.38135127028184,0.426224941508156,2020-05-25
146,80096.4124898873,64.5813221614101,17183.9872406058,2655.01894734519,0.121147898544747,5058.29637313405,5.38812707241333,0.407482337265694,2020-05-26
147,80052.2759767324,60.8078284755844,17247.7914163332,2639.12477845842,0.114489331161333,5060.79386933666,5.39451341539173,0.388879639251897,2020-05-27
148,80008.7033947917,57.1488141350126,17311.1547938739,2622.99299719906,0.107984840416046,5063.03400947524,5.40052148541938,0.370436273329698,2020-05-28
149,79965.6704519487,53.6114431156525,17374.0807533113,2606.63735162401,0.101651400434812,5065.03577793739,5.40616326099477,0.352173611616269,2020-05-29
150,79923.1535305672,50.2017277711364,17436.5726106329,2590.07213102851,0.0955041743555336,5066.81766643904,5.41145139538405,0.334114676020715,2020-05-30
151,79881.1297835695,46.9245481125847,17498.6336206781,2573.31204763956,0.0895564505674236,5068.39757898718,5.41639910050403,0.316283838131382,2020-05-31
152,79839.5772182145,43.7836799794584,17560.2669801464,2556.37212165932,0.0838196010298823,5069.79274810733,5.42102003312513,0.298706519388573,2020-06-01
153,79798.4747669141,40.7818319478952,17621.4758306276,2539.26757051013,0.0783030629608559,5071.01966306615,5.42532818430057,0.281408895655029,2020-06-02
154,79757.8023446843,37.9206905962038,17682.2632616201,2522.01370309914,0.0730143444752672,5072.09401056536,5.42933777290186,0.264417610309766,2020-06-03
155,79717.5409334236,35.2009866489494,17742.6322719804,2504.62580794673,0.0679590758057798,5073.03061469734,5.43306311706872,0.247759494171024,2020-06-04
156,79677.6724505296,32.6225015127673,17802.5859392264,2487.11910873094,0.0631409730934522,5073.84345691291,5.43651864775959,0.231461330721741,2020-06-05
157,79638.1800105843,30.1842149709532,17862.1271722658,2469.5086021786,0.0585620475586911,5074.54557291644,5.43971865320674,0.215549580855693,2020-06-06
158,79599.0477672037,27.8843205473463,17921.2588811004,2451.80903114811,0.0542226069691965,5075.14909734979,5.44267730854062,0.200050191355031,2020-06-07
159,79560.2609479363,25.7203142575233,17979.9839375298,2434.03480027607,0.0501213891691663,5075.6652511051,5.44540857224784,0.184988395821453,2020-06-08
160,79521.8058376349,23.6890716622545,18038.3051775381,2416.19991316434,0.0462556862206341,5076.10435243912,5.44792611874892,0.17038854772913,2020-06-09
161,79483.6697525259,21.7869261200213,18096.2254035195,2398.31791783414,0.0426214794166105,5076.47583706528,5.45024327888158,0.156273979780019,2020-06-10
162,79445.8410062186,20.0097470088775,18153.7473863361,2380.40186043604,0.0392135819517031,5076.78828605201,5.4523729883569,0.142666889616547,2020-06-11
163,79408.3088689535,18.3530167534665,18210.8738672076,2362.46424708507,0.0360257860545914,5077.04946030094,5.45432774413245,0.129588251327409,2020-06-12
164,79371.0635213959,16.8119055896867,18267.6075594338,2344.51701358022,0.0330510115138061,5077.26634036382,5.45611956853144,0.117057751630895,2020-06-13
165,79334.0960042558,15.3813431210674,18323.9511499537,2326.57150266893,0.030281452747727,5077.44517037734,5.45775998083335,0.105093749153579,2020-06-14
166,79297.398164958,14.0560858605576,18379.9073007481,2308.63844843287,0.0277087218627127,5077.59150494711,5.45925997597076,0.0937132548509481,2020-06-15
167,79260.962602502,12.8307801022108,18435.4786500934,2290.72796730177,0.0253239854895039,5077.71025788955,5.46063000989184,0.0829319313450048,2020-06-16
168,79224.7826115519,11.7000196224951,18490.6678136758,2272.84955514888,0.0231180935672156,5077.8057518381,5.46187999108798,0.0727641087812322,2020-06-17
169,79188.8521513329,10.6584059803516,18545.4773478817,2255.012094804,0.0210817141031965,5077.88176594826,5.46301926755206,0.0632228137468788,2020-06-18
170,79153.1656919121,9.70056179148303,18599.9099017086,2237.22384458685,0.0192053786980075,5077.94159227907,5.46405667052374,0.0543198148783872,2020-06-19
171,79117.7183097456,8.82122236016003,18653.967990571,2219.49247732226,0.0174796770836819,5077.98807173912,5.46500045756715,0.0460656669331339,2020-06-20
172,79082.5055371687,8.01523586446824,18707.6541485298,2201.82507843612,0.0158952769306203,5078.02364721676,5.4658583663777,0.038469772995322,2020-06-21
173,79047.5233388507,7.27760166839087,18760.9708909153,2184.22816856466,0.0144430151996225,5078.05040474216,5.46663761755203,0.0315404456184439,2020-06-22
174,79012.7680661925,6.60349441228656,18813.9207148314,2166.70772456287,0.0131139611992562,5078.07011395029,5.46734493115593,0.025284972169363,2020-06-23
175,78978.236414809,5.98828311125108,18866.5060995939,2149.26920248495,0.0118994687418656,5078.0842657092,5.46798654550632,0.0197096814929406,2020-06-24
176,78943.9253852132,5.4275456327645,18918.7295071117,2131.91756204143,0.010791218017613,5078.09410680383,5.46856823767571,0.0148200104953002,2020-06-25
177,78909.832246739,4.91707896074616,18970.5933822189,2114.65729208044,0.00978124793357191,5078.10067164021,5.46909534526731,0.010620569480005,2020-06-26
178,78875.9545046737,4.45290567395795,19022.1001529651,2097.49243668636,0.00886197975216056,5078.10481099787,5.46957278905157,0.00711520529835937,2020-06-27
179,78842.2898705198,4.03127707437778,19073.2522308696,2080.42662153534,0.00802623291434487,5078.10721790914,5.47000509609906,0.00430706158689861,2020-06-28
180,78808.836235262,3.64867339763846,19124.052011146,2063.46308019354,0.0072672339528903,5078.10845078394,5.47039642308899,0.00219863555794149,2020-06-29
181,78775.5916454835,3.30180152486529,19174.5018729016,2046.60468008912,0.00657861939456527,5078.1089539286,5.47075057951637,0.000791830980263501,2020-06-30
182,78742.5542821558,2.98759059517799,19224.6041793163,2029.85394793192,0.00595443352266268,5078.10907562825,5.47107105056228,8.80071354008704e-05,2020-07-01
183,78709.7224623172,2.70318858579663,19274.3612435184,2013.21310557778,0.00538912715029936,5078.10908396484,5.47136101667539,8.8023660225716e-05,2020-07-02
184,78677.0945408494,2.44594378838081,19323.7754661053,1996.6840492561,0.00487752573403165,5078.10918062287,5.47162338650513,0.000792281289889334,2020-07-03
185,78644.6690189808,2.21341319873668,19372.8491288711,1980.26843894858,0.00441484994888921,5078.10951271601,5.47186080038396,0.00220075860549986,2020-07-04
186,78612.4444497458,2.00334157121258,19421.5845327724,1963.96767590975,0.0039966776669382,5078.11018303076,5.47207566210651,0.00431304493475951,2020-07-05
187,78580.41944774,1.81365450059135,19469.98396353,1947.78293422868,0.00361893309511265,5078.11125871095,5.47227015482143,0.00712836962307875,2020-07-06
188,78548.5926798349,1.6424481995012,19518.0496917414,1931.71518022372,0.00327786890722432,5078.11277861684,5.47244625894377,0.0106456279146451,2020-07-07
189,78516.9628572288,1.48797913164367,19565.78397299,1915.76519064897,0.00297004768095174,5078.1147595088,5.47260576901815,0.0148634037040158,2020-07-08
190,78485.5287286776,1.34865365564261,19613.1890479501,1899.93356971597,0.00269232300671496,5078.11720120389,5.47275030952585,0.0197799894290898,2020-07-09
191,78454.2890747548,1.22301780762366,19660.2671424888,1884.22076494811,0.00244182057561708,5078.12009084106,5.47288134964341,0.0253934033777565,2020-07-10
